product_id,marketplace_id,product_title,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_info_url
B0C3SQT2BR,2,Beauty Vaulte Glaciale Eyeshadow Palette,$26.00,$26.00,Beauty Vaulte LLC,-,-,4.29 x 4.13 x 0.67 inches, 2.89 Ounces,2 ratings,4.0 out of 5 stars,https://www.amazon.com/Beauty-Vaulte-Glaciale-Eyeshadow-Palette/dp/B0C3SQT2BR/ref=sr_1_246?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-246,https://m.media-amazon.com/images/I/819kkx0nLlL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A39P1P36MBDNBK&asin=B0C3SQT2BR&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CHKQHQGV,2,"Jeffree Star Cosmetics Bundle of 3 Mini Eyeshadow Palettes Star Ranch, Weirdo & Mini Controversy + Jeffree Approved Mascara in Black (Gift Box - 4 Pcs)",$65.00,$65.00,Jeffree Star Cosmetics,-,-,13.19 x 8.35 x 2.91 inches, 2.01 Pounds,1 rating,5.0 out of 5 stars,https://www.amazon.com/Jeffree-Star-Cosmetics-Eyeshadow-Controversy/dp/B0CHKQHQGV/ref=sr_1_247?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-247,https://m.media-amazon.com/images/I/71Vb7NgbgpL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2XC009NXF20TR&asin=B0CHKQHQGV&ref_=dp_merchant_link&isAmazonFulfilled=1
B07WLLGTBJ,2,"Ownest 39 Colors Eyeshadow Palette, Matte Shimmer Metallic Colors Make Up Eyeshadow Powder, Highlight Pigmented Colorful Long Lasting Waterproof Makeup Pallet Cosmetics",$7.98,$9.99,Ownest.,-,-,9 x 5 x 0.5 inches, 7.2 Ounces,796 ratings,4.4 out of 5 stars,https://www.amazon.com/Ownest-Eyeshadow-Highlight-Pigmented-Waterproof/dp/B07WLLGTBJ/ref=sr_1_248?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-248,https://m.media-amazon.com/images/I/71BQ7bkwT0L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AG7BM16C8DH24&asin=B07WLLGTBJ&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BVYN1YTZ,-,"Blue Eyeshadow Stick Makeup Cream Shimmer Smooth Glitter Eyeshadow Pencil , Hypoallergenic Waterproof Long Lasting Eyeshadow Eyeliner , Create High-Impact, Multi-Dimensional Eyes Look (Blue Shimmer 09)",-,-,Metiplou,-,-,4.4 x 0.57 x 0.57 inches, 0.32 Ounces,79 ratings,3.8 out of 5 stars,https://www.amazon.com/Eyeshadow-Hypoallergenic-Waterproof-High-Impact-Multi-Dimensional/dp/B0BVYN1YTZ/ref=sr_1_249?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-249,https://m.media-amazon.com/images/I/71NUyN9x6bL._AC_UL320_.jpg,-
B0BBSWF6ZN,2,"COVERGIRL Clean Fresh Clean Color Eyeshadow – Eyeshadow, Eyeshadow Palette, Shimmer Eyeshadow, Vegan Formula - Classic Smokey, 4g (0.14 oz)",$9.90,$9.90,Coty Inc.,99350166282,-,4.41 x 1.46 x 0.47 inches, 1.28 Ounces,4 ratings,4.0 out of 5 stars,https://www.amazon.com/COVERGIRL-Clean-Eyeshadow-Classic-Smokey/dp/B0BBSWF6ZN/ref=sr_1_250?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-250,https://m.media-amazon.com/images/I/71o4LJISHNL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2O0KDU8NO465K&asin=B0BBSWF6ZN&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CJTCXDDH,2,FOMIYES 9 matte eyeshadow glitter eye shadow shimmer eyeshadow Paillette Eyeshadow metallic eye shadow palettes Eyeshadow Makeup women eye shadow makeup palette eyeshadow powder lasting,$9.09,$9.09,FOMIYES,377PN8G90908G135E5HK1R,-,3.15 x 3.15 x 0.47 inches, 0.96 Ounces,-,-,https://www.amazon.com/FOMIYES-eyeshadow-Paillette-Eyeshadow-metallic/dp/B0CJTCXDDH/ref=sr_1_241?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-241,https://m.media-amazon.com/images/I/51UJoQCFyRL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A356JIBZSMI5YG&asin=B0CJTCXDDH&ref_=dp_merchant_link
B0CBLFK94Q,-,The Creme Shop Tinker Bell Pixie Promise Eyeshadow Palette - Highly Pigmented - 9 Shades - Warm & Rosy - Stunning for All,-,-,The Creme Shop,-,-,-,-,-,-,https://www.amazon.com/Shop-Tinker-Promise-Eyeshadow-Palette/dp/B0CBLFK94Q/ref=sr_1_242?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-242,https://m.media-amazon.com/images/I/61zOF0GHCQL._AC_UL320_.jpg,-
B0CHCRB5S5,2,FOMIYES 1 Box 9 Eyeshadow Palette Cosmetic Pallet Eyeshadow Powder Portable Eyeshadow Compact makeup matte,$12.59,$12.59,FOMIYES,2503V070HQ,-,3.35 x 3.35 x 0.59 inches, 2.88 Ounces,-,-,https://www.amazon.com/FOMIYES-Eyeshadow-Palette-Cosmetic-Portable/dp/B0CHCRB5S5/ref=sr_1_243?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-243,https://m.media-amazon.com/images/I/61QcZC37hrL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2K520DLEYEHX2&asin=B0CHCRB5S5&ref_=dp_merchant_link
B0CHCK927V,2,Beavorty 1 Box 9 Eyeshadow Compact Eyeshadow Palette Eyeshadow Powder Cosmetic Pallet Accessories portable,$12.69,$12.69,Beavorty,S07045W803GO8FT8K5I,-,3.35 x 3.35 x 0.59 inches, 2.88 Ounces,-,-,https://www.amazon.com/Beavorty-Eyeshadow-Cosmetic-Accessories-portable/dp/B0CHCK927V/ref=sr_1_244?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-244,https://m.media-amazon.com/images/I/617wC53pwDL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2TUCCW04AA1QF&asin=B0CHCK927V&ref_=dp_merchant_link
B0CHBZZ22X,2,FOMIYES 1 Box 9 Makeup Accessories Eyeshadow Palette Eyeshadow Compact Eyeshadow Powder Cosmetic Pallet make up powder eye shadow,$12.69,$12.69,FOMIYES,05FQ7MWIYRR90053SUUUP,-,3.35 x 3.35 x 0.59 inches, 2.88 Ounces,-,-,https://www.amazon.com/FOMIYES-Accessories-Eyeshadow-Palette-Cosmetic/dp/B0CHBZZ22X/ref=sr_1_245?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-245,https://m.media-amazon.com/images/I/61KSEK3gVIL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A356JIBZSMI5YG&asin=B0CHBZZ22X&ref_=dp_merchant_link
B00RL21UOK,2,Nicka K New York Perfect 9 Colors Palettes (AP019),$7.29,$7.29,Nicka K,AP019,-,5 x 5 x 1.5 inches, 0.35 Ounces,12 ratings,3.3 out of 5 stars,https://www.amazon.com/Nicka-Perfect-Colors-Eyeshadow-Palette/dp/B00RL21UOK/ref=sr_1_246?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-246,https://m.media-amazon.com/images/I/81f0fZdkIrL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1STQ76IU62FLR&asin=B00RL21UOK&ref_=dp_merchant_link&isAmazonFulfilled=1
B09J25Z35D,-,"Black Smokey Gray Silver Glitter Shimmer Eye Makeup Palette, 9 Colors Cool Toned Matte, Make Up Black Radiance Eyeshadow Palette, Profesional Sombras De Ojos (A).",-,-,AMY'S DIARY,-,-,2.95 x 2.95 x 0.47 inches, 1.45 Ounces,"1,959 ratings",3.8 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNjczOTQyMDY2NzIzNjcxOjE2OTkwNDc5Mzc6c3BfbXRmOjIwMDA5ODMxNDIzMzM1MTo6MDo6&url=%2FGlitter-Shimmer-Eyeshadow-Palette-Plattet%2Fdp%2FB09J25Z35D%2Fref%3Dsr_1_247_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047937%26sr%3D8-247-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71oPe-wdrIL._AC_UL320_.jpg,-
B09PB99X8Y,-,"Glitter Purple Pink White Eye Eyeshadow Makeup Palette Pallets, 12Colors Dark Purple Bright High Pigmented sparkly Rainbow Colorful Pressed Glitter Bling Eyeshadow Eye Glitter Makeup Palette",-,-,AMY'S DIARY,-,-,5.08 x 3.9 x 0.47 inches, 2.89 Ounces,210 ratings,3.9 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNjczOTQyMDY2NzIzNjcxOjE2OTkwNDc5Mzc6c3BfbXRmOjIwMDAyODY5ODEyODY5ODo6MDo6&url=%2FEyeshadow-12Colors-Pigmented-Metallic-Colorful%2Fdp%2FB09PB99X8Y%2Fref%3Dsr_1_248_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047937%26sr%3D8-248-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71j6eUzzBWL._AC_UL320_.jpg,-
B0C8BZQJD4,-,"9Color Knit Violet Rose Gold Purple Pink Dark Brown Color Eyeshadow Palette Makeup,Matte Shimmer Korean Natural Neutral Eyeshadow palettes Highly Pigmented Naturing Long Lasting Waterproof Blendable",-,-,CAKAILA,-,-,2.87 x 2.87 x 0.55 inches, 1.45 Ounces,68 ratings,3.6 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNjczOTQyMDY2NzIzNjcxOjE2OTkwNDc5Mzc6c3BfbXRmOjMwMDAxOTAwNjE3MTUwMjo6MDo6&url=%2FEyeshadow-palettes-Pigmented-Waterproof-Blendable%2Fdp%2FB0C8BZQJD4%2Fref%3Dsr_1_249_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047937%26sr%3D8-249-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61gEK4BjwqL._AC_UL320_.jpg,-
B0BCPYHG1Q,-,Profusion Cosmetics Ethereal 20-Shade Multi-Finish Palette- Let your Creativity Blossom with the Eyeshadow Palette,-,-,Profusion Cosmetics,-,-,6.5 x 1.5 x 6 inches, 5.61 Ounces,10 ratings,4.9 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNjczOTQyMDY2NzIzNjcxOjE2OTkwNDc5Mzc6c3BfbXRmOjMwMDAzMjgyODE5MjQwMjo6MDo6&url=%2FProfusion-Cosmetics-Multi-Finish-Creativity-Eyeshadow%2Fdp%2FB0BCPYHG1Q%2Fref%3Dsr_1_250_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047937%26sr%3D8-250-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71ASx7ejdRL._AC_UL320_.jpg,-
B0CLRRV8DM,2,MAKI YIKA 2pc Red Makeup Set: Red Eyeshadow Palette + Red Face Paint Stick Long-Lasting High Pigmented for Halloween Christmas,$18.99,$18.99,-,-,-,-,-,-,-,https://www.amazon.com/MAKI-YIKA-2pc-Red-Makeup/dp/B0CLRRV8DM/ref=sr_1_251?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-251,https://m.media-amazon.com/images/I/81Zn0A5XKWL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A28MBLP8A0XNWN&asin=B0CLRRV8DM&ref_=dp_merchant_link&isAmazonFulfilled=1
B09L58SMKD,2,Rachel Couture Eyeshadow Palette with Natural Ingredients & Pure Pigments | Vegan & Cruelty-Free | Infused with Natural Botanical Extracts – 16 Colors - All About Hue,$29.00,$29.00,Rachel Couture,-,-,5.55 x 5.47 x 0.55 inches, 5.54 Ounces,15 ratings,4.0 out of 5 stars,https://www.amazon.com/Rachel-Couture-Eyeshadow-Ingredients-Botanical/dp/B09L58SMKD/ref=sr_1_252?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-252,https://m.media-amazon.com/images/I/71UvoJV-HpL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3AHIP80VA3NFH&asin=B09L58SMKD&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C8H5L4TR,2,12 Colors Brown Pink Shimmer and Matte Eyeshadow Palette.Longwearing Highly Pigmented Glitter Powder Palet.Matt Shiny Purple Eye shadow Palet Eye Makeup.paleta de sombras,$3.99,$3.99,SUAKE,-,-,4.33 x 3.39 x 0.35 inches, 0.63 Ounces,1 rating,4.0 out of 5 stars,https://www.amazon.com/Eyeshadow-Palette-Longwearing-Pigmented-Palet-Matt-Makeup-paleta/dp/B0C8H5L4TR/ref=sr_1_253?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-253,https://m.media-amazon.com/images/I/61hSUw3KT5L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2RPNNATFOLK1Q&asin=B0C8H5L4TR&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CHCJJ7CW,2,FRCOLOR 1 Box 9 Portable Eyeshadow Compact Cosmetic Pallet Eyeshadow Powder Eyeshadow Palette Makeup Accessories No smudge tray,$12.54,$12.54,FRCOLOR,29N0803DOCF6,-,3.35 x 3.35 x 0.59 inches, 2.88 Ounces,-,-,https://www.amazon.com/FRCOLOR-Portable-Eyeshadow-Cosmetic-Accessories/dp/B0CHCJJ7CW/ref=sr_1_254?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-254,https://m.media-amazon.com/images/I/61LLpyWTZgL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2G1X0QTH4RMPX&asin=B0CHCJJ7CW&ref_=dp_merchant_link
B0BV739HPW,-,"Go Ho 10 Colors Eyeshadow Palette,Matte&Glitter Eyeshadow Makeup,High Pigmented Shades,Naturing-Looking, High Pigment Waterproof Cool Eye Eyeshadow Palette,14 Midsummer Dream",-,-,Go Ho,-,-,5.91 x 3.58 x 0.87 inches, 2.08 Ounces,"1,067 ratings",4.4 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNjczOTQyMDY2NzIzNjcxOjE2OTkwNDc5Mzc6c3BfbXRmOjIwMDEzMTU0MTg2NzI5ODo6MDo6&url=%2FGo-Ho-Eyeshadow-Naturing-Looking-Waterproof%2Fdp%2FB0BV739HPW%2Fref%3Dsr_1_255_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047937%26sr%3D8-255-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61V3nWDzZiL._AC_UL320_.jpg,-
B0C9DQZ8L8,2,ROPALIA Eye Shadow Stick Double Colors Glitter Gradient Shimmer Eyeshadow Pen Eye Brightener Stick 2 Tone Makeup Korean (6 pcs),$14.97,$14.97,Silvercell,-,-,5 x 4.92 x 2.24 inches, 4.97 Ounces,401 ratings,3.6 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNjczOTQyMDY2NzIzNjcxOjE2OTkwNDc5Mzc6c3BfbXRmOjMwMDAxOTkyMTk2MzkwMjo6MDo6&url=%2FROPALIA-Glitter-Gradient-Eyeshadow-Brightener%2Fdp%2FB0C9DQZ8L8%2Fref%3Dsr_1_256_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047937%26sr%3D8-256-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61Ps0kE5oCL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2ZDZJKB8AIQBY&asin=B0C9DQZ8L8&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BVZRKCFW,-,Daeuwiutr Eyeshadow Palette Matte Shimmer Highly Pigmented Eye Shadow Palette 9 Colors Waterproof Hypoallergenic Long Lasting Korean Eye Makeup (Sky Blue 8#),-,-,Daeuwiutr,-,-,2.86 x 0.5 x 2.86 inches, 1.3 Ounces,4 ratings,3.5 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNjczOTQyMDY2NzIzNjcxOjE2OTkwNDc5Mzc6c3BfbXRmOjIwMDEzMjk4ODU4OTA5ODo6MDo6&url=%2FDaeuwiutr-Eyeshadow-Pigmented-Waterproof-Hypoallergenic%2Fdp%2FB0BVZRKCFW%2Fref%3Dsr_1_257_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047937%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/616n4yDeTyL._AC_UL320_.jpg,-
B0B2JM28QH,-,URQT Rotate Eyeshadow Makeup Pallets - 40 Color Neon Bright Rainbow Colorful High Pigmented Matte Shimmer Glitter Eye Shadow Make Up Palette Gift Set,-,-,32,-,-,7.76 x 4.45 x 0.91 inches, 5.29 Ounces,3 ratings,3.7 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNjczOTQyMDY2NzIzNjcxOjE2OTkwNDc5Mzc6c3BfbXRmOjIwMDA4MzY4NDM4MDE5ODo6MDo6&url=%2FURQT-Rotate-Eyeshadow-Makeup-Pallets%2Fdp%2FB0B2JM28QH%2Fref%3Dsr_1_258_sspa%3Fkeywords%3D9%2Bcolor%2Beyeshadow%2Bpalette%26qid%3D1699047937%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71HzCGMHj0L._AC_UL320_.jpg,-
B08V1HJT8L,-,"Half Caked 9 Pigment Palette | vegan & cruelty-free, highly pigmented, long-lasting, vibrant color | 13.5g (Your Eyes Only)",-,-,Half Caked,-,-,5.75 x 4.69 x 1.54 inches, 0.48 Ounces,16 ratings,4.6 out of 5 stars,https://www.amazon.com/Half-Caked-Your-Eyes-Only/dp/B08V1HJT8L/ref=sr_1_259?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-259,https://m.media-amazon.com/images/I/81H3N+RmPeL._AC_UL320_.jpg,-
B0BTX5GV8W,2,ONarisae Eyeshadow Palette Ultra-Pigmented Eye Makeup Colorful Shadow Palettes Multicolor Eye Make Up (A Glitter Mermaid),$5.89,$5.89,ONarisae,-,-,3.31 x 2.91 x 0.71 inches, 1.13 Ounces,12 ratings,3.6 out of 5 stars,https://www.amazon.com/ONarisae-Eyeshadow-Ultra-Pigmented-Colorful-Multicolor/dp/B0BTX5GV8W/ref=sr_1_260?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-260,https://m.media-amazon.com/images/I/81pnVGJH1TL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1K9FI79Z6P0UZ&asin=B0BTX5GV8W&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C7ZPBJGZ,2,"10 Color All Glitter Eyeshadow Palette, DE'LANCI Shimmer Sparkle Metallic Eye Makeup, Neutral Nude Smokey Highly Pigmented Ultra-Blendable Powder Eyeshadow, Talc Free, Hypoallergenic, Vegan",$14.99,$14.99,La Catrina - Glitter Eyeshadow,-,-,Item Dimensions LxWxH,-,50 ratings,4.0 out of 5 stars,https://www.amazon.com/Eyeshadow-Metallic-Pigmented-Ultra-Blendable-Hypoallergenic/dp/B0C7ZPBJGZ/ref=sr_1_261?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-261,https://m.media-amazon.com/images/I/71U-GywFVuL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A25JQOCUCHQKKL&asin=B0C7ZPBJGZ&ref_=dp_merchant_link&isAmazonFulfilled=1
B09G66N287,2,Colourpop ColourPop Fine Feathered Eyeshadow Palette,$28.99,$28.99,-,-,-,4.33 x 4.17 x 0.87 inches, 3.21 Ounces,12 ratings,4.3 out of 5 stars,https://www.amazon.com/Colourpop-ColourPop-Feathered-Eyeshadow-Palette/dp/B09G66N287/ref=sr_1_262?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-262,https://m.media-amazon.com/images/I/812F3Cg0prL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1L9L3U3M97SFD&asin=B09G66N287&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BBSPY1NM,2,"COVERGIRL Clean Fresh Clean Color Eyeshadow – Eyeshadow, Eyeshadow Palette, Shimmer Eyeshadow, Vegan Formula - Cool Berry, 4g (0.14 oz)",$6.15,$9.98,Coty Inc.,-,-,Item Dimensions LxWxH,-,89 ratings,4.1 out of 5 stars,https://www.amazon.com/Clean-Fresh-Color-Eyeshadow-Berry/dp/B0BBSPY1NM/ref=sr_1_263?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-263,https://m.media-amazon.com/images/I/71QPauTiDCL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2TMBYXVDFZ4Z4&asin=B0BBSPY1NM&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B4FRLDK1,2,"Goniome Eyeshadow Makeup Palette, Matte Shimmer 9 Colors,High Pigmented Colorful Creamy Texture Eye Shadow Powder, Long Lasting Makeup Pallet Cosmetics (Pink)",$7.47,$7.47,Goniome,-,-,-,-,-,-,https://www.amazon.com/Goniome-Eyeshadow-Pigmented-Colorful-Cosmetics/dp/B0B4FRLDK1/ref=sr_1_264?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-264,https://m.media-amazon.com/images/I/71IdKp5YVLL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A31CXDI03JUATX&asin=B0B4FRLDK1&ref_=dp_merchant_link
B004EMUMVM,2,MAC Pro Colour X4 Compact for Pro Pan Shadows,$18.14,$18.14,MAC,773602167180,-,3.2 x 3.1 x 0.6 inches, 0.35 Ounces,15 ratings,4.9 out of 5 stars,https://www.amazon.com/MAC-Pro-Colour-Compact-Shadows/dp/B004EMUMVM/ref=sr_1_265?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-265,https://m.media-amazon.com/images/I/816wY6boUdL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2H52T0OB0G9UW&asin=B004EMUMVM&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BBVDMSYN,2,FreshO2 x NPM Collection　Giuseppe Castiglione Series　Winter Sparrow Enlivening EyeShadow Palette l nine color l Taiwan l palette l Vegan Cruelty Free,$29.95,$29.95,FreshO2,-,-,3.1 x 3.1 x 0.7 inches, 0.16 Ounces,-,-,https://www.amazon.com/FreshO2-Collection-Giuseppe-Castiglione-Enlivening-EyeShadow/dp/B0BBVDMSYN/ref=sr_1_266?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-266,https://m.media-amazon.com/images/I/61h5S8UTGGL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3I31NCVLJDWFP&asin=B0BBVDMSYN&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B6PR1HTX,2,"7 Color EyeShadow Makeup Palette, Creamy, Blendable, Highly-Pigmented, Long-Lasting, Waterproof, Matte Shimmer Metallic Finishes Eye Shadow Pallet, Eye Enhancers Eyeshadow Kit, Korea Makeup(03# Nude)",$6.98,$7.98,MAY FOLTREN,-,-,3.23 x 3.19 x 0.55 inches, 1.76 Ounces,6 ratings,5.0 out of 5 stars,https://www.amazon.com/EyeShadow-Blendable-Highly-Pigmented-Long-Lasting-Waterproof/dp/B0B6PR1HTX/ref=sr_1_267?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-267,https://m.media-amazon.com/images/I/61ynr0JJPCL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3UHTSQD2PSXZM&asin=B0B6PR1HTX&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CJT6SQR2,2,FOMIYES 9 Paillette Eyeshadow shimmer eyeshadow Long-Lasting Eyeshadow Mattes Eyeshadow Glitter Eyeshadow matte eyeshadow metallic eye shadow palettes makeup palette bright light,$8.19,$8.19,FOMIYES,QXB54U7BV36YD544B08YW0LC,-,3.15 x 3.15 x 0.47 inches, 1.28 Ounces,-,-,https://www.amazon.com/FOMIYES-Paillette-Eyeshadow-eyeshadow-Long-Lasting/dp/B0CJT6SQR2/ref=sr_1_268?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-268,https://m.media-amazon.com/images/I/61dKblSDb2L._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2K520DLEYEHX2&asin=B0CJT6SQR2&ref_=dp_merchant_link
B0CC5NZ7C7,2,2022 New Chocolate Nine Colors Eyeshadow Disc Earth Color Eyeshadow Disc Eye Shadow Palettes,$9.63,$9.63,SFATT,OpesYYTfJ,-,-,-,-,-,https://www.amazon.com/Chocolate-Colors-Eyeshadow-Shadow-Palettes/dp/B0CC5NZ7C7/ref=sr_1_269?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-269,https://m.media-amazon.com/images/I/612yg5ID6GL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AIWHSHRDNUG9Y&asin=B0CC5NZ7C7&ref_=dp_merchant_link
B0CC5NVM8P,2,9 Colors Eyeshadow Palettes With Pearlescent Multicolor Series Durable Eyeshadow Makeup Pearls,$10.40,$10.40,SFATT,e03mBEyzW,-,-,-,-,-,https://www.amazon.com/Eyeshadow-Palettes-Pearlescent-Multicolor-Durable/dp/B0CC5NVM8P/ref=sr_1_270?keywords=9+color+eyeshadow+palette&qid=1699047937&sr=8-270,https://m.media-amazon.com/images/I/51UG2StKCwL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AIWHSHRDNUG9Y&asin=B0CC5NVM8P&ref_=dp_merchant_link
