product_id,marketplace_id,product_title,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_info_url,seller_name,business_name,business_address,zip_code,country
B08QMR3G21,2,"MYUANGO Color Board Eyeshadow Palette - Highly Pigmented 60 Shades Matte Shimmer Glitter Vegan Makeup Palette for Beginners - Waterproof, Blendable, Long-Lasting - Cruelty-Free",$16.88,$21.99,MYUANGO,-,-,6.93 x 4.13 x 1.06 inches, 8.78 Ounces,"1,203 ratings",4.6 out of 5 stars,https://www.amazon.com/Eyeshadow-Highlighters-Pigmented-Professional-Waterproof/dp/B08QMR3G21/ref=sr_1_99?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-99,https://m.media-amazon.com/images/I/71fC61fnomL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2PRVP6EWMU43J&asin=B08QMR3G21&ref_=dp_merchant_link&isAmazonFulfilled=1,Beauty Glazed,Shenzhen City Xin Ji Yuan Trade Co.Ltd,桃源街道龙珠大道西丽龙联花园商铺 - 5栋32号商铺 - 深圳 - 南山区 - 广东,518055,CN
B09322DW85,2,"Sigma Beauty Ambiance Eyeshadow Palette | Luminous, Neutral and Gold Shades | Summer Vibes, Mirror Included",$49.00,$49.00,Sigma Beauty,SIGM-811425032787,-,Item Dimensions LxWxH,-,43 ratings,4.8 out of 5 stars,https://www.amazon.com/Sigma-Beauty-Ambiance-Eyeshadow-Luminous/dp/B09322DW85/ref=sr_1_100?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-100,https://m.media-amazon.com/images/I/61L1jtQE0ML._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AHF186UWUDO60&asin=B09322DW85&ref_=dp_merchant_link&isAmazonFulfilled=1,Sigma Beauty,Sigma Enterprises LLC,1395 Commerce Drive - Mendota Heights - MN,55120,US
B098FHB3TM,-,evpct CAKAILA 40 Colors Glitter Sparkle Eyeshadow Makeup Palette Pallets For Women Girls Black White Glitter Chunky Eyeshadow Pressed Powder Pink Shimmer Glue Gel Eyeshadow sombras de ojos profesional,-,-,evpct,-,-,9.25 x 6.1 x 0.39 inches, 5.61 Ounces,"1,216 ratings",3.9 out of 5 stars,https://www.amazon.com/CAKAILA-Glitter-Eyeshadow-Shimmery-Sparkling/dp/B098FHB3TM/ref=sr_1_101?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-101,https://m.media-amazon.com/images/I/71-uk2jd96L._AC_UL320_.jpg,-,-,-,-,-,-
B0B119YMT4,2,"HOLIKA HOLIKA My Fave Mood Eye Palette 01 Daisy | Matte, Shimmer Eyeshadow palettes brown shades | Highly Pigmented Eye shadow 9 Colors K Beauty Eye Makeup",$23.72,$23.72,"ENPRANI CO., Ltd",-,-,3.31 x 3.19 x 0.75 inches, 3.21 Ounces,48 ratings,4.3 out of 5 stars,https://www.amazon.com/HOLIKAHOLIKA-Palette-Eyeshadow-palettes-Pigmented/dp/B0B119YMT4/ref=sr_1_102?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-102,https://m.media-amazon.com/images/I/41wCV7zXaYL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1DQBSOYC25SO6&asin=B0B119YMT4&ref_=dp_merchant_link&isAmazonFulfilled=1,Holika Holika Korea,Enprani-TAE HOON KIM,"4F, 100, Noryangjin-ro - Dongjak-gu - Seoul",06928,KR
B0C4GHCJFG,2,"Boobeen Nude Eyeshadow Palette - Matte and Shimmer Makeup, Highly Pigmented Creamy Eye Shadow Powder, Create a Neutral Eye Look, Long Wearing",$7.99,$7.99,Boobeen,-,-,2.91 x 2.91 x 0.55 inches, 1.41 Ounces,9 ratings,3.9 out of 5 stars,https://www.amazon.com/Boobeen-Nude-Eyeshadow-Palette-Pigmented/dp/B0C4GHCJFG/ref=sr_1_103?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-103,https://m.media-amazon.com/images/I/71ra6VuuWfL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2QNCOADMYLXWX&asin=B0C4GHCJFG&ref_=dp_merchant_link&isAmazonFulfilled=1,Boobeen,shenzhenshitaodadianzishangwuyouxiangongsi,龙华区大浪街道高峰社区赤岭路24号901-B - 深圳市 - 广东,518110,CN
B01DFSBOJE,2,Too Faced Sweet Peach Eye Shadow Collection Palette,$46.69,$49.00,Too Faced,LE,-,Item Dimensions LxWxH,-,701 ratings,4.7 out of 5 stars,https://www.amazon.com/Too-Faced-Shadow-Collection-Palette/dp/B01DFSBOJE/ref=sr_1_104?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-104,https://m.media-amazon.com/images/I/81cCU+cdVvL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2MMQ45OQ4C27W&asin=B01DFSBOJE&ref_=dp_merchant_link&isAmazonFulfilled=1,Legionmark,Legionmark LLC,34 Industrial Loop N - Ste 199 - Orange Park - FL,32073,US
B0177F8NYA,-,"COVERGIRL Trunaked Eyeshadow Palette, Roses 815, 0.23 Ounce (Packaging May Vary), Pack of 1", $8.32 ,"The List Price is the suggested retail price of a new product as provided by a manufacturer, supplier, or seller. Except for books, Amazon will display a List Price if the product was purchased by customers on Amazon or offered by other retailers at or above the List Price in at least the past 90 days. List prices may not necessarily reflect the product's prevailing market price.",Coty Beauty,22700581139,-,Item Dimensions LxWxH,-,"4,123 ratings",4.6 out of 5 stars,https://www.amazon.com/COVERGIRL-truNAKED-Eyeshadow-Palette-Packaging/dp/B0177F8NYA/ref=sr_1_105?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-105,https://m.media-amazon.com/images/I/71eaKCaS+rL._AC_UL320_.jpg,-,-,-,-,-,-
B0BGX1M7BW,2,"Juvia's Place Rebel Quad Grey Eyeshadow Palette - Professional Eye Makeup, Pigmented Eyeshadow Palette, Makeup Palette for Eye Color & Shine, Pressed Eyeshadow Cosmetics, Shades of 4",$9.99,$9.99,Juvia's Place,-,-,4.06 x 3.98 x 0.87 inches, 2.4 Ounces,74 ratings,4.7 out of 5 stars,https://www.amazon.com/Juvias-Place-Rebel-Eyeshadow-Palette/dp/B0BGX1M7BW/ref=sr_1_106?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-106,https://m.media-amazon.com/images/I/51HwHGYiJZL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A4WZTW9ZCPT9D&asin=B0BGX1M7BW&ref_=dp_merchant_link&isAmazonFulfilled=1,Juvias Place,Juvia's Place,300 Castle Road - Unit 1 - SECAUCUS - NJ,07094,US
B0CHB8S116,2,"Erinde Single Black Matte Eyeshadow, Matte Shimmer Glitter Eye Shadow Pressed Powder Palette, Ultra-Blendable, Long Lasting, Intense Color Black Halloween Goth Makeup Palette, Vegan & Cruelty Free",$6.99,$6.99,Erinde,-,-,1.69 x 1.69 x 0.59 inches, 0.71 Ounces,-,-,https://www.amazon.com/Erinde-Eyeshadow-Shimmer-Ultra-Blendable-Halloween/dp/B0CHB8S116/ref=sr_1_97?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-97,https://m.media-amazon.com/images/I/61D88oGRdoL._AC_UL320_.jpg,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A36LYO8UMBYZGT&asin=B0CHB8S116&ref_=dp_merchant_link&isAmazonFulfilled=1,Erinde,shenzhenliubeikejiyouxiangongsi,大浪街道高峰社区 - 羊龙新村29号714 - 深圳市 - 广东,518110,CN
B0CK26T6XD,-,"Ziliny 6 Pcs Empty Magnetic Makeup Palette with Clear Top Travel Makeup Pan DIY Eyeshadow Pan Dispensing Storage Box for Eyeshadow Lipstick Blush Powder Pigment, 4.6 x 2.4 x 0.4 In, 5.5 x 4.0 x 0.6 In",-,-,Ziliny,JNE-Ziliny-1515,-,11.02 x 7.87 x 1.18 inches, 1.48 Pounds,-,-,https://www.amazon.com/Ziliny-Magnetic-Eyeshadow-Dispensing-Lipstick/dp/B0CK26T6XD/ref=sr_1_98?crid=3K0KECOAYM9UM&keywords=eyeshadow+palette&qid=1699040715&sprefix=%2Caps%2C131&sr=8-98,https://m.media-amazon.com/images/I/71HWvAP2dVL._AC_UL320_.jpg,-,-,-,-,-,-
